906884	What's your favorite soft drink?	8991948	نوشیدنی غیر الکلی مورد علاقه تو چی هست؟
257878	I like to walk in the mountains.	8994079	من پیاده روی در کوه را دوست دارم.
67153	One day he set off on a long walk around the town.	8994082	روزی او عازم یک پیاده روی طولانی در اطراف شهر شد.
2628661	It was windy yesterday.	8994169	دیروز هوا بادی بود.
8013362	I didn't believe a word of what Tom said.	8997710	یک کلمه از چیزی که تام گفت را باور نکردم.
8013362	I didn't believe a word of what Tom said.	8997711	یک کلمه از چیزی که تام گفت رو باور نکردم.
8477682	He can't fight.	8997713	او نمیتواند بجنگد.
8477682	He can't fight.	8997714	اون نمیتونه بجنگه.
8998646	Fresh tea is better than stale tea.	8998642	چای تازه از چای مانده بهتر است
5937882	I'm working as a bartender now.	8999905	من در حا حاضر به عنوان یک متصدی بار در حال کار هستم.
4134972	I never drink beer before lunch.	8999927	من هیچ وقت قبل از ناهار آبجو ننوشیدم.
3739998	Could you put your cup on a coaster?	8999949	میشه فنجانتون رو بذارید روی یک زیر لیوانی؟
3110154	Tom put his lunch tray on the table.	8999974	تام سینی غذایش را روی میز گذاشت.
9004345	He left you a message.	1609812	او برایت پیغام گذاشت.
9004348	The weather is extremely hot.	1780278	هوا به شدت گرم است.
9004351	I really want to know what your thoughts are about me.	3012117	خیلی دوست دارم بدونم در مورد من چی فکر میکنی
9004356	Ali has a friend.	8563397	علی یک دوست دارد.
9004366	Committers of crimes against humanity must be sentenced in fair courts.	1518106	جنایتکاران علیه بشریت باید در محاکم ذیصلاح محاکمه و مجازات شوند.
9004368	Me and my mother have eleven markers.	8563346	من و مادرم یازده ماژیک داریم.
7236785	I have absolute faith in you.	9005779	من به تو ایمان کامل دارم.
6250887	I've persuaded Tom to do that.	9005781	من تام را متقاعد کردم که آن کار را انجام دهد.
3171232	Tom moved out of his parents' house.	9005787	تام از پدر و مادرش جدا شد (مستقل شد).
2249237	It's rush hour.	9005790	الان ساعت شلوغیه.
5990348	I never hurt Tom.	9005792	من هیچوقت تام رو اذیت نکردم.
9014056	We're all stupid, just on different subjects.	6830376	ما همه احمقیم، هر کدام در یک زمینه.
9034277	She left you a message.	1609812	او برایت پیغام گذاشت.
9052497	Wherever you go, I'll follow.	518697	هر جا که بروی، من دنبالت می آیم.
9127745	I have many friends who speak Portuguese well.	9127737	من دوستان زیادی دارم که میتوانند به خوبی پرتغالی حرف بزنند.
9134103	Look at this mess!	9134102	عجب خر تو خریه!
9134110	It's too loud I can't hear you.	9134108	صدا به صدا نمیرسه.
9134113	Brain drain has caused a lot of damage to the country.	9134111	فرار مغز ها ضرر بسیاری بر کشور وارد کرده است.
9134115	What do we have for dinner tonight?	9134114	امشب شام چی داریم؟
2766900	Have it your own way.	9136083	کاری که میخواهی را انجامش بده!
7790161	Then people knew, that the world is a sphere.	9139724	ئەو مامۆستای بیرکاریە.
3054375	Why did you stop me?	9142712	بۆچی منت وەستاند؟
682488	Tom needs to call a doctor.	9143016	تۆم پێویست دەکات ببێتە دکتۆر.
9168844	My cousin doesn't listen to anyone.	9168843	دختر خاله من به حرف هیچ کس گوش نمیدهد.
1868347	Tom doesn't listen to anyone.	9193154	تام به حرف هیچکس گوش نمیدهد.
3387146	Jack of all trades, master of none.	739822	همه‌کاره‌ی هیچ‌کاره.
1102982	I am.	9222699	من هستم
9239382	You naughty boy!	9239380	ای پسر شیطون!
9239401	Stop being such a bookworm!	9239398	خر خونی بسته دیگه!
9246629	If you screw up, I'm gonna kill you!	9246628	دست از پا خطا کنی میکشمت!
9267955	Are you kidding me?!	9267953	نه بابا!
5790558	I don't like the number on this bus.	9335764	من شمارهٔ این اتوبوس دوست ندارم.
2266932	I don't feel like doing it.	9384392	حوصله ندارم!
9414770	It's because you work too much that you're sleepy all the time.	666602	به این دلیل که تو بسیار کار می کنی، همیشه خواب آلود هستی.
3023606	Tom is sleeping on the couch.	5865377	تام روی کاناپه خوابیده است.
3148498	Tom is sleeping on the sofa.	5865377	تام روی کاناپه خوابیده است.
6123002	Goats have two hollow horns.	9424176	بزها دو شاخ توخالی دارند.
397584	A man without ideals is hollow.	9424183	یک مرد بدون آرمان توخالی است.
9450158	I don't follow politics.	9450161	من اهل سیاست نیستم.
284215	She inferred from his silence that he was angry.	9453751	او از سکوتش استنباط کرد که خشمگین است.
284411	I inferred from our conversation that he was unhappy with his job.	9453758	من از گفتگویمان استنباط کردم که او از شغلش ناراضی است.
5270124	This list is not exhaustive.	9453846	این لیست جامع نیست.
6145651	He interpolated many false quotes into the document.	9472327	او بسیاری نقل قول‌ها نادرست را در متن چپاند.
40059	I wandered around for a while.	9480583	من برای مدتی دور و بر پلکیدم.
55048	These ideas are embodied in the constitution.	9480591	این مفاهیم در قانون اساسی متجلی هستند.
57656	Colds are prevalent this winter.	9484522	سرماخوردگی در زمستان شایع است.
6479006	This research is groundbreaking.	9489102	این تحقیق پیشگامانه است.
1021038	Good job!	9507232	ایوَل!
1021038	Good job!	9507238	خسته نباشی!
1001625	I'm reading this book.	9520614	دارم این کتاب را می‌خوانم.
1079842	I'm reading the newspaper.	9520618	دارم روزنامه را می‌خوانم.
2484975	I'm reading a letter.	9520621	دارم یک نامه می‌خوانم.
3314386	I'm reading a book.	9520625	دارم یک کتاب می‌خوانم.
3821930	I'm reading it now.	9520632	اکنون دارم آن را می‌خوانم.
4728692	I'm reading your book.	9520638	دارم کتابت را می‌خوانم.
7492558	I don't like mathematics very much.	916204	من زیاد ریاضیات را دوست ندارم.
49165	The conference takes place annually.	9638092	این کنفرانس سالانه برگزار می شود.
9641013	I hadn't gone a mile when it began to rain.	866446	یک مایل نرفته بودم که باران شروع شد.
2025467	Zero, one, two, three, four, five, six, seven, eight, nine, ten.	8553004	صفر، یک، دو، سه، چهار، پنج، شش، هفت، هشت، نه،‌ ده.
683958	He described the incident in detail.	9749275	او ریز واقعه را توصیف کرد.
53065	Set a thief to catch a thief.	9779947	گرفتن یک دزد را به یک دزد بسپار.
2840463	They stated that it was a flagrant violation of international law.	9826671	آنها اعلام کردند که این یک تجاوز انگشت‌نما به حقوق بین‌الملل است.
9837494	I attended the fest.	700566	من در جشن شرکت کردم.
9839432	A scream pierced the silence.	7098715	یک فریاد سکوت را شکست.
9839434	Everything is confusing.	8482845	همه چیز گیج کننده است.
9839441	He was terribly excited.	691548	به طور وحشتناکی به هیجان آمده بود.
9839444	Do you like horror films?	7723211	آیا فیلم‌های وحشتناک دوست داری؟
9839451	The only person worse than a fool is an enthusiastic fool.	7477692	تنها کسی که بدتر از یک احمق است یک احمق مشتاق است.
38104	Where do you want to go?	713926	کجا می خواهید بروید؟
9841248	That is appropriate.	654275	آن مناسب است.
9841893	That's appropriate.	654275	آن مناسب است.
9846493	This house is relatively small.	6947282	این خانه نسبتاً کوچک است.
9846509	Our school isn't ugly like yours is.	1582820	مدرسه ی ما مثل مدرسه ی شما زشت نيست .
9847747	They have predicted that it will snow tomorrow.	796410	آنها پیش‌بینی کرده‌اند، که فردا برف خواهد آمد.
9847764	Did he give you a positive or a negative response?	685109	آیا او به شما پاسخ مثبت داد یا منفی؟
9847793	The flower died because of a lack of water.	7081435	گل بخاطر کمبود آب مرد.
5087383	This celebration is an intrinsic part of the culture of our country.	9847850	این جشن یک قسمت ذاتی از فرهنگ کشور ماست.
6925081	Because I said so.	9847851	همین که گفتم.
9847858	He is responsible for that car's accident.	2038646	او مسول تصا د ف ان اتوموبیل است.
5850037	It's obvious that you're lying.	6942895	واضح بود که شما دروغ گفتید.
7538363	My window was open.	9850518	پنجره‌ام باز بود.
9854101	Please explain that.	713768	لطفاً آن را توضیح دهید.
9854376	His eyes have become weak.	2082026	چشمش ضعیف شده است.
9854383	The participation was low.	7772478	مشارکت ضعیف بود.
9857193	Is the end near?	3719688	آیا پایان نزدیک است؟
43293	The story had a happy ending.	8133694	داستان یک پایان خوش داشت.
1140531	I was fired.	7876755	من اخراج شدم.
9857535	He had been expelled from the team.	655790	او از تیم اخراج شده بود.
1907147	Please open the package.	9859756	لطفاً بسته را باز کن.
643262	Good things come in small packages.	9859763	چیزهای خوب در بسته‌های کوچک می‌آیند.
2311373	Children are the true teachers of life.	9859775	کودکان معلمان راستین زندگی هستند.
272808	Even a teacher can make mistakes.	8288040	حتی یک معلم می‌تواند اشتباه کند.
5614961	Our opponents are teachers which cost us nothing.	9859786	حریفان ما معلمانی هستند که خرجی برای ما ندارند.
28294	A great scholar is not necessarily a good teacher.	9859789	یک عالم بزرگ لزوماً یک معلم خوب نیست.
270802	Water reflects light.	9860039	آب نور را منعکس می‌کند.
5073781	Price reflects demand.	9860043	قیمت تقاضا را منعکس می‌کند.
18924	A mirror reflects light.	9860046	آیینه نور را منعکس می‌کند.
3455418	His face reflects joy.	9860053	صورتش شادمانی را منعکس می‌کند.
6102319	Did Tom ask Mary why she did that?	9860257	آیا تام از ماری پرسید چرا ماری آن کار را کرد؟
5079140	Tom has no criminal record.	9860269	تام پیشینهٔ کیفری ندارد.
5725445	The criminal investigation is ongoing.	9860273	تحقیقات جنائی در جریان است.
4009008	Dan was last seen alive in the dawn of the same day he was found dead.	9860278	دن آخرین بار در طلوع همان روزی که مرده پیدا شده بود، زنده دیده شد.
6577282	He has a criminal past.	9860279	او یک پیشینهٔ جنائی دارد.
2860430	What did you want to ask him?	9860292	از او چه می‌خواستی بطلبی؟
2860430	What did you want to ask him?	9860296	از او چه می‌خواستی بپرسی؟
2860430	What did you want to ask him?	9860297	از او چه می‌خواستی؟
2860430	What did you want to ask him?	9860307	از او چه می‌خواستی طلب کنی؟
244940	Murder and robbery are criminal acts.	9860311	قتل و سرقت اعمال جنائی هستند.
2245584	Hold the elevator.	9860323	آسانسور را نگه دار.
2245584	Hold the elevator.	9860329	آسانسور را نگه دارید.
7298340	You couldn't make it up if you tried.	9860341	نمی‌توانستی درستش کنی اگر تلاش می‌کردی.
7298340	You couldn't make it up if you tried.	9860345	نمی‌توانستید درستش کنید اگر تلاش می‌کردید.
7298340	You couldn't make it up if you tried.	9860349	نمی‌توانستی آن را درست کنی اگر تلاش می‌کردی.
7298340	You couldn't make it up if you tried.	9860352	نمی‌توانستید آن را درست کنید اگر تلاش می‌کردید.
7298340	You couldn't make it up if you tried.	9860356	نمی‌توانستی این را درست کنی اگر تلاش می‌کردی.
7298340	You couldn't make it up if you tried.	9860359	نمی‌توانستید این را درست کنید اگر تلاش می‌کردید.
2945611	Tom is probably a few years older than Mary.	9860373	تام احتمالاً اندکی سال از ماری پیرتر است.
2945611	Tom is probably a few years older than Mary.	9860378	شاید تام اندکی سال از ماری پیرتر باشد.
2945611	Tom is probably a few years older than Mary.	9860380	تام محتملاً اندکی سال از ماری پیرتر است.
303009	He lacks common sense.	9860384	او کمبود شعور دارد.
2945611	Tom is probably a few years older than Mary.	9860386	تام احتمالاً اندکی سال از ماری بزرگ‌تر است.
2945611	Tom is probably a few years older than Mary.	9860387	شاید تام اندکی سال از ماری بزرگ‌تر باشد.
2945611	Tom is probably a few years older than Mary.	9860390	تام محتملاً اندکی سال از ماری بزرگ‌تر است.
9565839	Blockhead!	9860392	بی شعور!
8479352	He made her wait.	9860393	او وی را منتظر گذاشت.
8479352	He made her wait.	9860396	وی او را منتظر گذاشت.
8479352	He made her wait.	9860400	او وی را به انتظار واداشت.
8479352	He made her wait.	9860402	وی او را به انتظار واداشت.
8479352	He made her wait.	9860403	او وی را به صبر واداشت.
8479352	He made her wait.	9860405	وی او را به صبر واداشت.
264242	I'll get off at the next station.	9860410	من در ایستگاه بعدی پیاده خواهم شد.
264242	I'll get off at the next station.	9860412	من در ایستگاه بعدی پیاده خواهم گشت.
3147272	A clairvoyant is a person, commonly a woman, who has the power of seeing that which is invisible to her patron — namely, that he is a blockhead.	9860415	غیبگو یک نفر است، عموماً یک زن، که قدرت دیدن چیزی را دارد که برای رئیسش نامرئی است، مثلاً اینکه او بی شعور است.
6102343	Tom said he hasn't done that yet.	9860422	تام بیان کرد که هنوز آن را انجام نداده است.
6102343	Tom said he hasn't done that yet.	9860425	تام گفت که هنوز آن را انجام نداده است.
5725865	We're not accepting any more bids.	9860436	ما هیچ پیشنهاد بیش‌تری را نمی‌پذیریم.
5725865	We're not accepting any more bids.	9860439	ما هیچ پیشنهاد دیگری را نمی‌پذیریم.
5725865	We're not accepting any more bids.	9860443	ما دیگر پیشنهادی را نمی‌پذیریم.
8479401	He never showed.	9860446	او هرگز نشان نداد.
8479401	He never showed.	9860447	وی هرگز نشان نداد.
8479401	He never showed.	9860450	او هیچوقت نشان نداد.
8479401	He never showed.	9860451	وی هیچوقت نشان نداد.
8479401	He never showed.	9860452	او هیچگاه نشان نداد.
8479401	He never showed.	9860453	وی هیچ‌گاه نشان نداد.
496220	Bring the water to the boil.	9860457	آب را به جوش بیاور.
496220	Bring the water to the boil.	9860458	آب را به جوش بیاورید.
496220	Bring the water to the boil.	9860460	آب را به جوش آور.
496220	Bring the water to the boil.	9860461	آب را به جوش آورید.
496220	Bring the water to the boil.	9860462	آب را بجوشان.
496220	Bring the water to the boil.	9860464	آب را بجوشانید.
2245590	Hold your questions.	9860503	پرسش‌هایتان را نگه دارید.
2245590	Hold your questions.	9860504	پرسش‌هایت را نگه دار.
2245590	Hold your questions.	9860505	سؤال‌هایتان را نگه دارید.
2245590	Hold your questions.	9860508	سؤال‌هایت را نگه دار.
16524	You have only to touch the button.	9860940	تو فقط باید دکمه را لمس کنی.
16524	You have only to touch the button.	9860941	شما فقط باید دکمه را لمس کنید.
19975	Mr Yoshida is at home in French history.	9860942	در تاریخ فرانسه، آقای یُشیدا در خانه است.
3818035	Do you want me to do that for you?	9860944	آیا شما از من می‌خواهید که آن را برای شما انجام دهم؟
3818035	Do you want me to do that for you?	9860945	آیا تو از من می‌خواهی که آن را برای تو انجام دهم؟
3818035	Do you want me to do that for you?	9860946	آیا شما از من می‌خواهید که آن را برایتان انجام دهم؟
3818035	Do you want me to do that for you?	9860947	آیا تو از من می‌خواهی که آن را برایت انجام دهم؟
6870534	If Tom had been a little more careful, he would have succeeded.	9860958	اگر تام کمی بیش‌تر مراقب بود، موفق شده بود.
2251062	That's completely inaccurate.	9860967	آن کاملاً نادقیق است.
4664683	You have to study French harder.	9860979	تو باید سخت‌تر فرانسوی مطالعه کنی.
4664683	You have to study French harder.	9860980	شما باید سخت‌تر فرانسوی مطالعه کنید.
6271072	Tom promised he'd do that for Mary.	9860996	تام قول داد که آن را برای ماری انجام دهد.
8013415	Tom is the only doctor in town.	9861001	تام تنها دکتر در شهرک است.
8013415	Tom is the only doctor in town.	9861005	تام تنها پزشک در شهرک است.
7471310	Tom and Mary didn't keep their promises to me.	9861009	تام و ماری قولشان به من را حفظ نکردند.
7471310	Tom and Mary didn't keep their promises to me.	9861010	تام و ماری سر قولشان به من نماندند.
6519455	Tom and Mary told me they were working.	9861011	تام و ماری به من گفتند که داشتند کار می‌کردند.
6519455	Tom and Mary told me they were working.	9861012	تام و ماری به من گفتند که دارند کار می‌کنند.
7157082	Tom ought to visit Australia.	9861015	بهتر است که تام به استرالیا سر بزند.
7157082	Tom ought to visit Australia.	9861016	شایسته است که تام به استرالیا سر بزند.
7157082	Tom ought to visit Australia.	9861017	بهتر است که تام از استرالیا بازدید کند.
7157082	Tom ought to visit Australia.	9861018	شایسته است که تام از استرالیا بازدید کند.
8023739	Should you really be doing that now?	9861019	آیا واقعاً شایسته است که اکنون در حال انجام آن باشید؟
8023739	Should you really be doing that now?	9861020	آیا واقعاً شایسته است که الآن در حال انجام آن باشید؟
8023739	Should you really be doing that now?	9861021	آیا واقعاً شایسته است که اکنون آن را انجام دهید؟
8023739	Should you really be doing that now?	9861023	آیا واقعاً بهتر است که اکنون در حال انجام آن باشید؟
8023739	Should you really be doing that now?	9861024	آیا واقعاً بهتر است که الآن در حال انجام آن باشید؟
8023739	Should you really be doing that now?	9861025	آیا واقعاً بهتر است که اکنون آن را انجام دهید؟
8023739	Should you really be doing that now?	9861027	آیا واقعاً شایسته است که الآن آن را انجام دهید؟
8023739	Should you really be doing that now?	9861028	آیا واقعاً بهتر است که الآن آن را انجام دهید؟
8023739	Should you really be doing that now?	9861035	آیا واقعاً شایسته است که اکنون در حال انجام آن باشی؟
3818116	Tom knows a lot about you.	9861047	تام دربارهٔ تو زیاد می‌داند.
3818116	Tom knows a lot about you.	9861053	تام دربارهٔ شما زیاد می‌داند.
2251148	That's not believable.	9861074	آن باورکردنی نیست.
2251148	That's not believable.	9861077	آن چیز باورکردنی نیست.
9433684	It was for Tom, not for you.	9861093	این برای تام بود، نه برای تو.
9433684	It was for Tom, not for you.	9861098	آن برای تام بود، نه برای تو.
6271339	Tom wouldn't do that without Mary.	9861128	تام نمی‌خواست آن را بدون ماری انجام دهد.
7471601	Tom and Mary say they plan to take pictures.	9861159	تام و ماری بیان می‌کنند که برنامه می‌ریزند تا عکس‌هایی بگیرند.
7471601	Tom and Mary say they plan to take pictures.	9861169	تام و ماری می‌گویند که طرح می‌ریزند تا عکس‌هایی بگیرند.
7471601	Tom and Mary say they plan to take pictures.	9861178	تام و ماری می‌گویند که برنامه‌ریزی می‌کنند تا عکس بگیرند.
7471601	Tom and Mary say they plan to take pictures.	9861191	تام و ماری می‌گویند که برای عکس گرفتن برنامه می‌ریزند.
6519719	Tom and Mary said they hated this book.	9861202	تام و ماری گفتند که از این کتاب متنفر هستند.
6519719	Tom and Mary said they hated this book.	9861208	تام و ماری گفتند که از این کتاب متنفر بودند.
6519719	Tom and Mary said they hated this book.	9861222	تام و ماری گفتند که از این کتاب متنفرند.
7158981	I wish that I could go to Australia with you.	9861235	آرزو دارم که می‌توانستم با تو به استرالیا بروم.
7158981	I wish that I could go to Australia with you.	9861242	آرزو دارم که می‌توانستم با شما به استرالیا بروم.
4664766	Tom does get around, doesn't he?	9861264	تام حتماً دور می‌زند، اینطور نیست؟
4664766	Tom does get around, doesn't he?	9861270	تام قطعاً نزدیک می‌آید، مگر نه؟
4664766	Tom does get around, doesn't he?	9861281	تام حتماً فرصت دارد، مگر نه؟
8026282	The old woman was wearing a Kabyle dress.	9861426	پیرزن یک پیراهن زنانهٔ قبایلی پوشیده بود.
8026282	The old woman was wearing a Kabyle dress.	9861439	پیرزن یک لباس زنانهٔ قبایلی پوشیده بود.
8026282	The old woman was wearing a Kabyle dress.	9861448	پیرزن پیراهنی قبایلی پوشیده بود.
8026282	The old woman was wearing a Kabyle dress.	9861453	پیرزن لباسی قبایلی پوشیده بود.
6870816	I think it would have been difficult to do that.	9861659	من فکر می‌کنم که انجام آن سخت می‌بود.
6870816	I think it would have been difficult to do that.	9861671	من فکر می‌کنم که انجام دادن آن سخت می‌بود.
6870816	I think it would have been difficult to do that.	9861679	من فکر کنم که انجام آن دشوار می‌بود.
9861953	Tit for tat!	9861948	این به آن در!
5365762	Tit for tat.	9862074	این به آن در.
6350765	How many times did that happen?	9862492	آن چند بار اتفاق افتاد؟
6350765	How many times did that happen?	9862501	چند بار آن رخ داد؟
6350765	How many times did that happen?	9862505	چند دفعه آن روی داد؟
3155286	Pua is going to sing at church.	9862577	پوا در کلیسا آواز خواهد خواند.
3155286	Pua is going to sing at church.	9862585	قرار است پوا در کلیسا آواز بخواند.
253832	I don't like being treated like this.	9862613	دوست ندارم که با من اینطوری رفتار شود.
919300	I don't like being treated this way.	9862646	نمی‌پسندم که با من به این طریق رفتار شود.
292477	Can he play the piano?	9862691	آیا او می‌تواند پیانو بنوازد؟
292477	Can he play the piano?	9862697	آیا او می‌تواند پیانو بزند؟
4629732	Tom went home alone.	9862711	تام تنها به خانه رفت.
9865103	The people of Iran seek peace.	4088528	مردم ایران صلح طلب هستند.
2719670	Tom cut down a cherry tree.	9865148	تام درخت گیلاسی را قطع کرد.
2719670	Tom cut down a cherry tree.	9865149	تام درخت گیلاسی را انداخت.
281575	Japan has an economy that is supported by hard-working company employees in big cities.	9865157	ژاپن اقتصادی دارد که کارمندان سخت‌کوش کارخانه در شهرهای بزرگ حمایت می‌کنند.
3393254	Where did I put it?	9865162	من آن را کجا گذاشتم؟
3393254	Where did I put it?	9865163	آن را کجا قرار دادم؟
642931	Didn't you see my birds?	9865166	آیا پرنده‌هایم را ندیدی؟
642931	Didn't you see my birds?	9865167	آیا پرنده‌های من را ندیدی؟
3922305	I need to talk to you about something personal.	9865169	من نیاز دارم که با تو دربارهٔ چیزی شخصی صحبت کنم.
3922305	I need to talk to you about something personal.	9865170	من احتیاج دارم که با شما دربارهٔ چیزی شخصی صحبت بکنم.
777590	The criminal was arrested.	9865171	مجرم بازداشت شد.
777590	The criminal was arrested.	9865172	جنایتکار دستگیر شد.
3821228	I really like red.	9865173	من واقعاً سرخ را می‌پسندم.
3821228	I really like red.	9865175	من واقعاً قرمز را دوست دارم.
8911629	Welcome to Beijing.	9865177	به پکن خوش آمدید.
8911629	Welcome to Beijing.	9865179	به پکن خوش آمدی.
2202923	You're gullible.	9865182	تو ساده‌دلی.
2202923	You're gullible.	9865186	تو ساده‌دل هستی.
2202923	You're gullible.	9865188	تو زودباوری.
2202923	You're gullible.	9865189	تو زودباور هستی.
2202923	You're gullible.	9865190	شما ساده‌دل هستید.
2202923	You're gullible.	9865191	شما زودباور هستید.
5674054	I wasn't trying to hurt anybody.	9865195	من تلاش نمی‌کردم تا به کسی آسیب برسانم.
9865197	I wasn't trying to hurt anyone.	9865195	من تلاش نمی‌کردم تا به کسی آسیب برسانم.
9703836	The food here isn't very good.	9865198	غذای اینجا خیلی خوب نیست.
8486868	We live abroad.	9865203	ما خارج از کشور زندگی می‌کنیم.
8486868	We live abroad.	9865204	ما خارج از کشور اقامت می‌کنیم.
3446909	Tom is being sent to prison.	9865207	تام دارد به زندان فرستاده می‌شود.
7379425	Mary said that she's very happy.	9865210	ماری گفت که بسیار خوش‌حال است.
6450746	My youngest brother is taller than me.	9865211	جوان‌ترین برادردم قدبلندتر از من است.
8515037	She didn't realize what she'd done to him.	9865219	او درنیافت که چه کاری با وی کرده است.
8515037	She didn't realize what she'd done to him.	9865225	وی درک نکرد که می‌خواست با او چه بکند.
7179548	Tom said that he's retired.	9865226	تام گفت که بازنشسته است.
7397263	She said she's not ready to leave.	9865227	او گفت که برای ترک کردن آماده نیست.
7397263	She said she's not ready to leave.	9865229	وی گفت که آماده نیست تا برهاند.
7397263	She said she's not ready to leave.	9865231	او گفت برای رها کردن آماده نیست.
3911663	Let go of her.	3806155	ولش کن.
1935449	Let her go.	9865234	بگذار برود.
6439072	Tom will be late today, too.	9866561	تام نیز امروز دیر خواهد کرد.
6439072	Tom will be late today, too.	9866564	تام هم امروز دیر خواهد کرد.
3131723	You guys won't believe what happened.	9866582	شما باور نخواهید کرد که چه اتفاقی افتاد.
6497946	Tom and Mary wanted to know if they can come over and play.	9866592	تام و ماری خواستند بدانند آیا می‌توانند بیایند و بازی کنند.
6497946	Tom and Mary wanted to know if they can come over and play.	9866593	تام و ماری می‌خواستند بدانند آیا می‌توانند بیایند و بنوازند.
6497946	Tom and Mary wanted to know if they can come over and play.	9866597	تام و ماری خواستند بدانند که آیا ایشان می‌توانند جلو بیایند و اجرا کنند.
5789247	Don't leave your socks under the couch.	9866626	جوراب‌هایت را زیر کاناپه ول نکن.
5789247	Don't leave your socks under the couch.	9866638	جوراب‌هایت را زیر مبل رها نکن.
61693	Let's sit here on the grass.	9866640	بیا روی چمن بنشینیم.
61693	Let's sit here on the grass.	9866644	بگذارید روی علف بنشینیم.
3331116	You did it again.	9866647	تو این کار را دوباره انجام دادی.
3331116	You did it again.	9866648	شما آن را دوباره انجام دادید.
240526	It is rude to speak with your mouth full.	9866664	بی‌ادبانه است که با دهان پُرَت صحبت کنی.
240526	It is rude to speak with your mouth full.	9866668	صحبت کردن با دهان پر بی‌ادبانه است.
240526	It is rude to speak with your mouth full.	9866672	بی‌ادبانه است که با دهان پرتان صحبت کنید.
4867921	Do you shave every thirty minutes?	9867067	آیا هر سی دقیقه موهایت را اصلاح می‌کنی؟
4867921	Do you shave every thirty minutes?	9867069	آیا تو موهایت را هر سی دقیقه می‌تراشی؟
7101627	Wherever you plant them, they dry up.	9867071	هرکجا آن‌ها را بکارید، خشک می‌شوند.
7101627	Wherever you plant them, they dry up.	9867073	هر جایی که این‌ها را بکاری، می‌خشکند.
66004	When will you leave?	9867126	کی خواهی رفت؟
66004	When will you leave?	9867127	کی خواهید رفت؟
66004	When will you leave?	9867128	کی ترک خواهید کرد؟
66004	When will you leave?	9867129	کی ترک خواهی کرد؟
66004	When will you leave?	9867130	کی می‌روی؟
66004	When will you leave?	9867131	کی می‌روید؟
267879	The girl greeted me with a smile.	9867135	دختر با لبخندی به من خوش‌آمد گفت.
267879	The girl greeted me with a smile.	9867136	این دختر با یک لبخند از من استقبال کرد.
42907	I didn't notice it.	9867154	بهش توجه نکردم.
42907	I didn't notice it.	9867157	آن را ملاحظه نکردم.
57508	This box is too heavy for me alone to lift.	9867165	این جعبه برای منِ تنها خیلی سنگین است تا بالا ببرم.
57508	This box is too heavy for me alone to lift.	9867166	این جعبه برای من بیش از اندازه سنگین است که تنها بلند کنم.
9414622	I wanted everyone to envy me.	9867174	از همه خواستم که به من حسادت کنند.
9414622	I wanted everyone to envy me.	9867177	از همه خواستم که به من رشک بورزند.
9414622	I wanted everyone to envy me.	9867178	از همه خواستم که به من رشک ببرند.
9414622	I wanted everyone to envy me.	9867181	از همه خواستم که به من حسد بورزند.
272821	I will tell the teacher all about it.	9867186	من به آموزگار همه چیز را درباره‌اش خواهم گفت.
272821	I will tell the teacher all about it.	9867187	من به معلم همه چیز دربارهٔ آن را خواهم گفت.
272821	I will tell the teacher all about it.	9867189	به مدرس هر چیز در مورد این را خواهم گفت.
18194	Please tell me how to get to the airport.	9867200	لطفاً به من بگو چگونه به فرودگاه بروم.
18194	Please tell me how to get to the airport.	9867201	لطفاً به من بگو چطوری به فرودگاه برسم.
59779	This climate doesn't agree with me.	9867261	این اقلیم با من سازگار نیست.
59779	This climate doesn't agree with me.	9867263	این آب‌وهوا به من نمی‌سازد.
2163197	They will hold talks tomorrow.	9867465	ایشان فردا گفت‌وگوهایی خواهند داشت.
2163197	They will hold talks tomorrow.	9867473	آن‌ها فردا بحث‌هایی خواهند داشت.
9843742	Tom didn't eat dinner.	9868211	تام شام نخورد.
2387441	I need a hug.	9868217	من به یک بغل احتیاج دارم.
2387441	I need a hug.	9868219	به یک آغوش نیاز دارم.
3266834	Please give me a hug.	9868222	لطفاً مرا بغل کن.
3266834	Please give me a hug.	9868223	لطفاً من را در آغوش بگیر.
3266834	Please give me a hug.	9868224	لطفاً مرا بغل کنید.
5444089	I'm sure we'll see Tom again.	9868225	مطمئنم تام را باز خواهیم دید.
5444089	I'm sure we'll see Tom again.	9868226	من مطمئن هستم که ما تام را دوباره خواهیم دید.
3149278	An egotist is a person of low taste, more interested in himself than in me.	9868510	یک خودپسند یک فرد کم ذوق است که بیشتر به خودش علاقمند است تا به من.
3149348	I think that I think, therefore I think that I am.	9868511	من فکر می‌کنم که فکر می‌کنم، پس من فکر می‌کنم که هستم.
3147003	Patience is a minor form of despair, disguised as a virtue.	9868512	صبر یک شکل فرعی از نومیدی است که در نقاب فضیلت ظاهر می‌شود.
3175635	Life can only be understood backwards; but it must be lived forwards.	9868664	زندگی فقط می‌تواند رو به عقب فهمیده شود؛ اما باید رو به جلو سپری شود.
1260036	Above all do not forget your duty to love yourself.	9868679	قبل از هر چیز وظیفهٔ دوست داشتن خود را فراموش نکنید.
9868118	This book has restored my faith in humanity.	9869656	این کتاب ایمانم به انسانیت را بازیابی کرده است.
2263440	What did she look like?	9869659	او چه شکلی بود؟
2263440	What did she look like?	9869660	وی چگونه به نظر رسید؟
6647067	Tom told me he grew up in Boston.	9869665	تام به من گفت در بوستون بزرگ شد.
